open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1775828700000,0.50003,0.50159,0.49941,0.50159,8859362.9,1775828879999,4437255.06798700,732,8838392.1,4426770.39121400,0
1775828880000,0.50159,0.50217,0.49785,0.5002,12927906.5,1775829059999,6453895.86837500,670,2659260.4,1334546.94765300,0
1775829060000,0.50006,0.50594,0.50006,0.50594,25588610.9,1775829239999,12909312.22576700,1059,25565339.0,12897590.37226300,0
1775829240000,0.50594,0.51061,0.50594,0.50975,53702055.7,1775829419999,27287138.81861900,1037,53337970.4,27101547.55119600,0
1775829420000,0.50998,0.51358,0.50914,0.51304,23473754.9,1775829599999,12008201.15777200,774,23242055.9,11889619.84225600,0
1775829600000,0.51355,0.51455,0.51284,0.51455,5391071.4,1775829779999,2769661.43349100,557,5360535.3,2753993.96746600,0
1775829780000,0.51455,0.5155,0.51131,0.51334,19919613.1,1775829959999,10228847.99313900,820,9909524.6,5103796.15775500,0
1775829960000,0.51334,0.51577,0.51045,0.5145,11406618.6,1775830139999,5863788.15373200,734,4224624.5,2175986.98890800,0
1775830140000,0.5145,0.51613,0.51047,0.51047,22100871.2,1775830319999,11335811.63963000,1050,3364389.0,1734063.37178800,0
1775830320000,0.51047,0.51047,0.5064,0.50878,25008580.7,1775830499999,12713358.88935100,614,7478.7,3799.38258300,0
1775830500000,0.50878,0.52025,0.50831,0.52025,66718731.7,1775830679999,34469830.97505600,1480,66689440.7,34454683.39683500,0
1775830680000,0.52025,0.54044,0.52025,0.53559,52388926.8,1775830859999,27767045.12610800,1087,49708775.7,26335204.81931100,0
1775830860000,0.53559,0.54078,0.53183,0.53183,43236860.3,1775831039999,23183683.14250700,1224,17576156.4,9450840.40582300,0
1775831040000,0.53183,0.53186,0.52382,0.52382,49432711.6,1775831219999,26133985.43164500,1006,287352.8,152093.94059500,0
1775831220000,0.52382,0.52411,0.48729,0.50396,94478342.8,1775831399999,47739575.47563600,1199,30855531.5,15320488.95879600,0
1775831400000,0.50403,0.5195,0.50403,0.51881,48440070.1,1775831579999,24847869.67324300,1034,41283547.8,21164654.35801200,0
1775831580000,0.51866,0.51866,0.51313,0.51329,16900246.7,1775831759999,8696130.79850300,645,1595579.2,821111.64131200,0
1775831760000,0.51373,0.51963,0.51313,0.51944,8215607.4,1775831939999,4248918.26345500,848,7811045.0,4039849.92414000,0
1775831940000,0.51963,0.52092,0.5185,0.5185,11745744.3,1775832119999,6108772.63790100,666,11722710.8,6096815.14600500,0
1775832120000,0.5185,0.52188,0.5183,0.52008,1778650.0,1775832299999,927660.82015400,456,1776350.2,926463.99650900,0
