open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1775828700000,601.57,602.56,601.38,602.56,815982.25,1775828999999,491323988.13600,1746,815824.02,491228785.05870,0
1775829000000,602.54,602.56,601.73,602.46,524861.26,1775829299999,316036244.63210,1298,58800.09,35409464.78510,0
1775829300000,602.45,602.6,602.36,602.6,72.66,1775829599999,43779.16980,704,49.36,29742.43930,0
1775829600000,602.36,602.87,602.36,602.66,404913.63,1775829899999,244083846.58060,1323,340500.02,205257784.34090,0
1775829900000,602.67,603.0,602.63,602.63,425249.58,1775830199999,256369614.94620,1403,289905.05,174783458.22120,0
1775830200000,602.63,604.27,602.57,604.27,1022795.02,1775830499999,617169548.28090,2175,942229.71,568606636.16950,0
1775830500000,604.27,605.41,604.13,605.11,871949.59,1775830799999,527333069.04940,1469,870126.37,526231504.43530,0
1775830800000,605.23,605.57,605.11,605.11,450454.66,1775831099999,272751903.31720,572,450439.85,272742941.60090,0
1775831100000,605.11,606.45,605.11,606.43,595701.1,1775831399999,360981591.72920,1025,595554.23,360892535.99340,0
1775831400000,606.43,607.25,606.43,606.87,882704.31,1775831699999,535546016.63570,1411,882564.88,535461396.83610,0
1775831700000,606.87,607.56,606.74,607.25,1139928.43,1775831999999,692001800.00860,2053,760594.12,461747664.21840,0
1775832000000,607.25,607.56,605.86,605.93,349128.77,1775832299999,211844754.50770,1050,58338.12,35358734.11540,0
1775832300000,606.23,606.61,605.86,606.46,251046.01,1775832599999,152258621.67840,1134,250916.76,152180236.43260,0
1775832600000,606.46,607.19,606.02,606.59,913201.0,1775832899999,554105026.13620,2106,520015.06,315560523.52390,0
1775832900000,606.59,607.35,606.36,607.35,911447.89,1775833199999,552992526.41370,1957,644895.98,391342940.60320,0
1775833200000,607.35,608.23,607.3,608.03,582912.16,1775833499999,354259272.13810,1567,582385.55,353939127.91840,0
1775833500000,608.03,608.59,607.74,608.44,758106.94,1775833799999,461082916.08780,1514,416546.59,253391639.14700,0
1775833800000,608.38,608.64,607.77,607.77,512303.42,1775834099999,311597362.77000,1605,17.84,10852.01290,0
1775834100000,607.77,607.91,607.32,607.56,517338.15,1775834399999,314326734.35550,1537,358.73,217978.95390,0
