open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1775828700000,441.71,442.61,441.71,442.61,834197.805,1775828999999,368812582.95164,1509,834192.336,368810164.40617,0
1775829000000,442.61,442.71,442.58,442.58,349617.998,1775829299999,154763400.78043,1213,319378.505,141379827.73292,0
1775829300000,442.58,442.58,442.11,442.47,601814.295,1775829599999,266227275.59718,1402,212681.479,94084392.84753,0
1775829600000,442.47,442.63,442.43,442.46,69830.641,1775829899999,30906507.01867,890,69822.669,30902979.21514,0
1775829900000,442.46,442.66,442.12,442.12,163484.841,1775830199999,72333983.70917,1189,47389.306,20976561.53992,0
1775830200000,442.12,443.77,442.07,443.38,1650721.635,1775830499999,731339044.78222,2343,1187408.068,525930155.92307,0
1775830500000,443.38,443.9,443.37,443.59,1017234.092,1775830799999,451274592.66844,1580,572460.676,253984224.73405,0
1775830800000,443.59,444.43,443.49,444.43,731004.688,1775831099999,324661922.75763,1337,731002.660,324661022.87173,0
1775831100000,444.43,444.51,443.85,443.98,761944.168,1775831399999,338334074.31241,1488,91986.431,40839626.26295,0
1775831400000,443.98,444.15,443.81,444.15,395397.312,1775831699999,175580461.50271,1103,395392.162,175578175.19264,0
1775831700000,444.15,444.89,444.15,444.84,861503.906,1775831999999,383011519.20227,1551,845973.650,376103010.90338,0
1775832000000,444.84,444.84,443.32,443.81,1524055.014,1775832299999,676452303.49579,2233,469558.171,208372272.90084,0
1775832300000,443.81,444.12,443.68,443.9,312308.804,1775832599999,138640350.36076,970,312291.360,138632609.03912,0
1775832600000,443.9,444.66,443.75,444.17,1486775.792,1775832899999,660587018.99467,2126,1026751.474,456243289.62119,0
1775832900000,444.17,444.23,443.86,444.23,627322.939,1775833199999,278595483.09418,1078,286347.910,127172826.39932,0
1775833200000,444.23,444.77,444.22,444.68,1144680.869,1775833499999,508863252.10319,1701,769335.078,341959188.37635,0
1775833500000,444.68,444.77,444.3,444.75,915615.561,1775833799999,407043629.06614,1751,482584.185,214566011.47907,0
1775833800000,444.75,444.84,444.3,444.42,242532.716,1775834099999,107846052.45833,1139,163795.596,72838516.88868,0
1775834100000,444.42,444.44,444.29,444.37,92564.42,1775834399999,41126263.76507,781,10.983,4880.49044,0
1775834400000,444.37,444.91,444.27,444.76,467725.336,1775834699999,207899133.90859,1068,399444.859,177563060.19904,0
1775834700000,444.74,444.74,442.89,442.89,2098042.957,1775834999999,930497007.49948,2386,424.974,188299.46021,0
1775835000000,442.9,443.08,442.46,442.46,775234.336,1775835299999,343252476.00175,1320,112735.067,49935857.21098,0
1775835300000,442.46,443.11,442.46,442.99,283667.687,1775835599999,125659606.85601,942,280670.626,124333525.21256,0
1775835600000,442.99,442.99,442.36,442.77,1491664.897,1775835899999,660293908.84783,1579,741701.046,328347492.51439,0
1775835900000,442.77,442.95,442.72,442.75,376842.716,1775836199999,166880599.67844,793,376835.469,166877390.08078,0
1775836200000,442.76,443.11,442.72,442.87,372727.034,1775836499999,165116343.67002,1000,372719.360,165112945.04375,0
1775836500000,442.87,442.87,442.07,442.44,1153685.418,1775836799999,510447704.30680,1696,265784.763,117588961.36005,0
1775836800000,442.44,443.21,442.43,442.93,1533906.408,1775837099999,679243426.15078,1613,1506460.785,667085751.00087,0
1775837100000,442.93,442.97,442.77,442.82,268120.544,1775837399999,118739975.97432,1061,15811.617,7003468.90828,0
1775837400000,442.82,442.97,442.77,442.88,2433.16,1775837699999,1077627.03333,612,1480.672,655893.27584,0
1775837700000,442.89,444.31,442.79,444.1,1420739.488,1775837999999,630093884.28030,1582,1420734.393,630091624.87268,0
1775838000000,444.1,444.12,443.49,443.72,965839.786,1775838299999,428575911.41452,1600,103258.242,45806196.37876,0
1775838300000,443.72,443.74,443.49,443.66,13.759,1775838599999,6103.40988,653,2.043,906.55120,0
1775838600000,443.66,443.87,443.66,443.87,67285.751,1775838899999,29858545.58356,792,67270.278,29851678.90449,0
1775838900000,443.87,444.28,443.87,443.89,355926.074,1775839199999,158044423.82036,1135,266195.370,118202232.72998,0
1775839200000,443.89,443.89,443.61,443.61,339039.338,1775839499999,150430038.97150,1375,6.292,2791.94985,0
1775839500000,443.61,444.16,443.61,444.14,491491.285,1775839799999,218200909.80621,1442,489549.164,217338766.42404,0
1775839800000,444.14,444.31,444.14,444.31,32.479,1775840099999,14430.03625,706,22.704,10087.51736,0
1775840100000,444.31,444.92,444.21,444.87,736494.162,1775840399999,327407943.16729,1711,736490.470,327406300.96362,0
1775840400000,444.85,444.92,444.7,444.8,21.317,1775840699999,9481.57783,678,1.052,468.04324,0
1775840700000,444.87,444.92,444.49,444.64,479012.714,1775840999999,212957904.96876,1208,6.110,2716.71247,0
1775841000000,444.64,444.95,444.49,444.84,269360.114,1775841299999,119818722.54505,1020,269346.924,119812857.75426,0
1775841300000,444.84,444.95,444.51,444.66,276709.132,1775841599999,123041214.93004,806,124.853,55504.67587,0
1775841600000,444.66,444.96,444.51,444.96,180833.54,1775841899999,80452260.49222,982,180712.271,80398305.38960,0
1775841900000,444.96,444.96,444.12,444.12,871102.581,1775842199999,387143839.30202,1554,27.782,12361.30899,0
1775842200000,444.11,444.12,443.8,443.88,616280.813,1775842499999,273621341.05367,880,10.115,4491.32339,0
1775842500000,443.88,443.88,443.36,443.54,990147.177,1775842799999,439258344.51305,1358,4.195,1860.71901,0
1775842800000,443.54,443.95,443.36,443.95,758751.633,1775843099999,336698391.58135,898,758712.927,336681230.09633,0
1775843100000,443.95,444.2,443.88,444.17,509411.536,1775843399999,226209953.65464,1185,505013.914,224257759.10241,0
1775843400000,444.17,444.36,444.16,444.2,112118.563,1775843699999,49807515.28749,898,112085.407,49792784.97503,0
1775843700000,444.2,444.36,444.04,444.32,181944.727,1775843999999,80808389.99724,1015,95858.801,42578037.08904,0
1775844000000,444.32,444.36,443.6,443.6,814914.619,1775844299999,361706064.58566,1768,23.790,10570.84337,0
1775844300000,443.6,444.06,443.6,444.02,403455.925,1775844599999,179107411.98582,1155,396444.414,175993986.66037,0
1775844600000,444.02,444.52,444.02,444.52,686022.18,1775844899999,304777769.98639,1962,686012.098,304773291.04424,0
1775844900000,444.52,444.84,444.24,444.25,1352418.815,1775845199999,601295752.88663,1752,810427.061,360364498.68188,0
