open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1775828460000,1.3395,1.3396,1.3394,1.3396,3760.4,1775828519999,5037.08586,135,3510.7,4702.63768,0
1775828520000,1.3396,1.3397,1.3394,1.3395,757.3,1775828579999,1014.44747,163,485.3,650.11247,0
1775828580000,1.3395,1.3397,1.3393,1.3397,8105.7,1775828639999,10857.62575,170,4205.4,5633.93162,0
1775828640000,1.3397,1.3398,1.3393,1.3398,842.4,1775828699999,1128.48110,186,509.7,682.84379,0
1775828700000,1.3398,1.3411,1.3397,1.3411,121341816.4,1775828759999,162642930.56117,581,121340303.2,162640901.81657,0
1775828760000,1.3411,1.3412,1.3405,1.3405,1711876.6,1775828819999,2295821.27663,161,1710667.6,2294200.11642,0
1775828820000,1.3406,1.341,1.3404,1.3407,8826.8,1775828879999,11833.39845,155,190.9,255.96680,0
1775828880000,1.3407,1.3426,1.3406,1.3426,175476618.4,1775828939999,235414258.56941,587,175476291.7,235413820.49656,0
1775828940000,1.3426,1.3438,1.3425,1.3435,132766444.4,1775828999999,178332756.13470,577,123331211.1,165661004.63697,0
1775829000000,1.3437,1.3437,1.3413,1.3415,134835521.7,1775829059999,180985877.18802,593,5304764.8,7115816.87825,0
1775829060000,1.3415,1.3423,1.3413,1.3423,19200235.6,1775829119999,25758893.19545,258,7199899.2,9661981.02384,0
1775829120000,1.3423,1.3429,1.3423,1.3428,32690538.3,1775829179999,43887541.17935,376,32682139.8,43876267.75755,0
1775829180000,1.3428,1.3429,1.3428,1.3428,4461.4,1775829239999,5990.84931,140,813.9,1092.98631,0
1775829240000,1.3428,1.343,1.3427,1.343,23946166.2,1775829299999,32157941.55362,270,23795537.7,31955677.62051,0
1775829300000,1.343,1.3431,1.3428,1.3431,16160688.0,1775829359999,21704735.88441,282,16158338.9,21701581.27932,0
1775829360000,1.3431,1.3436,1.3428,1.3434,88430610.2,1775829419999,118787030.35760,649,79460440.4,106739102.49596,0
1775829420000,1.3434,1.3438,1.3433,1.3436,30948318.5,1775829479999,41579443.91729,307,30929373.8,41553995.42350,0
