open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1775828700000,1.3398,1.3412,1.3397,1.3407,123062519.8,1775828879999,164950585.23625,897,123051161.7,164935357.89979,0
1775828880000,1.3407,1.3438,1.3406,1.3415,443078584.5,1775829059999,594732891.89213,1757,304112267.6,408190642.01178,0
1775829060000,1.3415,1.3429,1.3413,1.3428,51895235.3,1775829239999,69652425.22411,774,39882852.9,53539341.76770,0
1775829240000,1.3428,1.3436,1.3427,1.3434,128537464.4,1775829419999,172649707.79563,1201,119414317.0,160396361.39579,0
1775829420000,1.3434,1.3446,1.3433,1.3439,50553343.6,1775829599999,67920050.45938,722,35331060.3,47468429.08997,0
1775829600000,1.3439,1.3447,1.3429,1.3445,253885110.2,1775829779999,341141332.50860,1309,177485353.6,238483651.08671,0
1775829780000,1.3445,1.3449,1.3434,1.3435,139665652.6,1775829959999,187740623.37458,1252,62008457.1,83371910.75765,0
1775829960000,1.3435,1.345,1.3434,1.3447,156856089.7,1775830139999,210835783.99055,1169,73907143.3,99325209.04784,0
1775830140000,1.3447,1.345,1.3429,1.3432,117845491.8,1775830319999,158323027.29345,1182,12053218.0,16193535.19538,0
1775830320000,1.3432,1.3478,1.3429,1.3464,438530261.1,1775830499999,589909776.58196,1875,406090139.5,546227957.19222,0
1775830500000,1.3464,1.3503,1.3464,1.3502,262703383.0,1775830679999,354096171.75573,1319,262615735.7,353978084.93249,0
1775830680000,1.3503,1.3514,1.3487,1.3513,231760014.1,1775830859999,312871371.89977,1504,165102593.3,222926229.99559,0
1775830860000,1.3513,1.3519,1.3511,1.3519,96690562.9,1775831039999,130687658.19292,734,96643248.6,130623723.22536,0
1775831040000,1.3519,1.3538,1.3518,1.3524,211515365.3,1775831219999,286070921.19903,1081,168850297.6,228358135.03776,0
1775831220000,1.3524,1.3524,1.3519,1.352,45328558.2,1775831399999,61291860.38579,715,2003148.5,2709057.78490,0
1775831400000,1.352,1.3547,1.352,1.3539,254409223.0,1775831579999,344377684.72887,1327,221334526.9,299588731.45050,0
1775831580000,1.354,1.3556,1.3538,1.3541,128179897.1,1775831759999,173621295.06977,911,125557022.2,170068636.55304,0
1775831760000,1.3541,1.3553,1.3538,1.3553,148952636.2,1775831939999,201752984.49905,1214,124738067.1,168954763.21878,0
1775831940000,1.3553,1.3556,1.355,1.3555,53506098.7,1775832119999,72529361.32414,624,52494511.0,71158656.90537,0
1775832120000,1.3555,1.3556,1.3509,1.353,305637453.9,1775832299999,413464608.29597,1442,46708481.5,63166698.27708,0
1775832300000,1.3528,1.3532,1.3525,1.3532,23137808.6,1775832479999,31302616.62754,609,16217162.7,21941058.79964,0
1775832480000,1.3532,1.3532,1.3523,1.3527,111072134.7,1775832659999,150229602.41057,883,12780.4,17288.09984,0
1775832660000,1.3527,1.3553,1.3527,1.3545,291176239.5,1775832839999,394292087.45379,1400,288234507.1,390307510.01885,0
1775832840000,1.3545,1.3546,1.3536,1.3538,91522879.2,1775833019999,123922050.12586,801,725.9,982.93919,0
1775833020000,1.3538,1.3575,1.3536,1.3573,278332439.0,1775833199999,377379237.62714,1729,278303209.8,377339566.60681,0
1775833200000,1.3572,1.3591,1.3572,1.359,208383346.9,1775833379999,283015212.07716,1061,199944671.4,271554029.36199,0
1775833380000,1.3589,1.3591,1.3566,1.3566,281660508.9,1775833559999,382312555.31974,1269,50591.3,68704.21360,0
1775833560000,1.3566,1.3583,1.356,1.3582,241859169.0,1775833739999,328206802.83762,1367,144314244.3,195896468.23165,0
1775833740000,1.3582,1.3587,1.3577,1.3587,62126065.7,1775833919999,84403064.19681,760,62122817.9,84398652.68743,0
1775833920000,1.3587,1.3588,1.3581,1.3581,15769251.6,1775834099999,21426876.43167,473,15757400.1,21410775.58187,0
1775834100000,1.3581,1.3581,1.355,1.3551,476806923.9,1775834279999,646786968.81613,1720,283798.0,385225.46421,0
1775834280000,1.3551,1.3569,1.355,1.3562,185829854.1,1775834459999,252002059.87278,1191,143475034.6,194554843.13545,0
1775834460000,1.3562,1.3573,1.3561,1.3573,76572468.8,1775834639999,103865326.15100,1032,57533706.6,78039977.91675,0
1775834640000,1.3573,1.3598,1.357,1.3571,282826316.9,1775834819999,384172588.05046,1281,183566817.7,249333858.60306,0
1775834820000,1.3571,1.3571,1.354,1.354,29011292.4,1775834999999,39314370.56013,675,82123.9,111252.73699,0
1775835000000,1.354,1.3547,1.3528,1.3534,209506760.4,1775835179999,283588702.58606,1229,45250661.7,61300960.25880,0
1775835180000,1.3534,1.3547,1.3528,1.353,224799915.8,1775835359999,304431940.94092,1175,174910913.2,236876688.28741,0
1775835360000,1.353,1.3535,1.3528,1.3529,20596618.8,1775835539999,27863117.67160,524,19640.9,26581.72814,0
1775835540000,1.3529,1.3531,1.3511,1.3512,198034091.7,1775835719999,267736955.99230,1172,16399.1,22173.21096,0
1775835720000,1.3512,1.3512,1.3509,1.3512,29905.3,1775835899999,40403.88660,468,4808.2,6496.83213,0
1775835900000,1.3512,1.3526,1.3509,1.3516,167043912.1,1775836079999,225800940.65549,1121,85140500.3,115087678.59437,0
1775836080000,1.3516,1.3516,1.3504,1.3507,182020588.5,1775836259999,245885637.69379,1095,16933158.3,22879036.01198,0
1775836260000,1.3506,1.3512,1.3504,1.3504,34325.7,1775836439999,46362.40634,461,22785.4,30778.10560,0
1775836440000,1.3504,1.3505,1.3491,1.3491,254402850.4,1775836619999,343351257.71855,1115,5840.9,7882.30813,0
1775836620000,1.3491,1.3494,1.3464,1.3467,108715328.6,1775836799999,146577137.45414,798,2599319.2,3500523.18791,0
1775836800000,1.3467,1.3478,1.3464,1.3477,156429624.5,1775836979999,210722980.54634,868,156394129.0,210675154.42121,0
1775836980000,1.3478,1.3486,1.3477,1.348,234029670.5,1775837159999,315504820.14876,1253,177744766.8,239613970.18075,0
1775837160000,1.348,1.3493,1.3477,1.3492,140598545.6,1775837339999,189596521.79001,1374,126114780.9,170073206.53827,0
1775837340000,1.3492,1.3499,1.3486,1.3497,109285650.2,1775837519999,147494458.49447,857,109227934.9,147416608.71836,0
1775837520000,1.3497,1.3512,1.3496,1.3509,206775416.1,1775837699999,279283881.61258,1208,206767310.8,279272935.48270,0
1775837700000,1.3509,1.3517,1.3508,1.3515,85801934.1,1775837879999,115953277.72752,832,85796657.7,115946148.89083,0
1775837880000,1.3516,1.353,1.3515,1.3515,135004653.5,1775838059999,182542980.63547,1015,90719559.5,122664627.35582,0
1775838060000,1.3515,1.3516,1.3496,1.3512,379921111.9,1775838239999,513036050.38845,1590,93911242.0,126814621.26043,0
1775838240000,1.3513,1.3521,1.3511,1.3519,52596207.5,1775838419999,71100013.66982,665,52592926.1,71095578.36299,0
1775838420000,1.352,1.3521,1.3505,1.3506,151170638.7,1775838599999,204210737.13014,989,69363.5,93785.49092,0
1775838600000,1.3507,1.3509,1.3502,1.3502,98287870.8,1775838779999,132724828.84893,785,2458.0,3319.62750,0
1775838780000,1.3502,1.3507,1.349,1.3503,250063382.9,1775838959999,337597385.57350,1333,122488470.6,165385734.54872,0
1775838960000,1.3502,1.3508,1.3501,1.3502,74901327.7,1775839139999,101168003.31065,783,44475814.5,60076695.03162,0
1775839140000,1.3502,1.3503,1.348,1.3481,292546699.7,1775839319999,394746739.80817,1520,3002326.8,4047437.34796,0
1775839320000,1.3481,1.3483,1.3469,1.3471,105562627.1,1775839499999,142237188.68729,1017,35130252.9,47347090.89682,0
1775839500000,1.3471,1.3488,1.3466,1.3487,252337320.9,1775839679999,340067905.18932,1298,201103381.3,271056656.36805,0
1775839680000,1.3487,1.3499,1.3486,1.3498,76126842.3,1775839859999,102694378.24317,1025,74492234.0,100489612.17202,0
1775839860000,1.3498,1.3506,1.3497,1.3504,105754292.6,1775840039999,142805704.23014,906,105518315.6,142487176.58827,0
1775840040000,1.3504,1.3507,1.3502,1.3506,12042336.9,1775840219999,16264073.87569,608,10976536.8,14824910.57246,0
1775840220000,1.3506,1.3521,1.3505,1.3508,187787210.8,1775840399999,253739040.11331,1427,101960441.8,137758694.63235,0
1775840400000,1.3508,1.3509,1.3499,1.35,164227511.7,1775840579999,221771894.04972,1113,14287.2,19296.45009,0
1775840580000,1.35,1.3513,1.3499,1.3506,37032046.6,1775840759999,50027170.87615,779,33675736.9,45492195.23047,0
1775840760000,1.3506,1.3522,1.3504,1.3518,101681984.0,1775840939999,137428513.17252,876,101680067.2,137425923.48729,0
1775840940000,1.3518,1.3522,1.3507,1.3511,54376460.5,1775841119999,73483584.24733,702,13322.3,18003.08818,0
1775841120000,1.3511,1.352,1.3507,1.3512,30126885.6,1775841299999,40723305.98298,634,9462500.7,12788436.49442,0
1775841300000,1.3512,1.3515,1.3507,1.3514,8787.1,1775841479999,11873.95593,366,6011.6,8124.01600,0
1775841480000,1.3515,1.3521,1.351,1.351,79800754.1,1775841659999,107868618.20059,804,25874834.5,34976305.02647,0
1775841660000,1.351,1.3515,1.351,1.3515,3602276.0,1775841839999,4867524.25464,440,3457441.7,4671852.22720,0
1775841840000,1.3515,1.3522,1.3511,1.3521,107656124.1,1775842019999,145527700.73547,755,107053548.9,144713440.78194,0
1775842020000,1.3521,1.3522,1.3514,1.3514,320601.2,1775842199999,433425.95058,307,17480.8,23637.51864,0
1775842200000,1.3515,1.3515,1.3508,1.3514,68222555.2,1775842379999,92183701.80183,604,2017.3,2725.31078,0
1775842380000,1.3514,1.3514,1.3508,1.3508,8244.6,1775842559999,11139.70659,377,4333.7,5856.51379,0
